ID,Predicted
22295,0.0
47323,0.8
6663,0.0
26585,0.0
10100,0.0
2796,0.4
39389,0.2
23232,0.0
13549,0.0
40554,0.0
40526,0.0
44018,0.2
34246,0.0
15038,1.0
30290,0.8
8267,0.0
46012,1.0
39032,0.0
19274,0.4
6448,0.4
15396,1.0
41422,0.0
17158,0.8
45753,0.4
13182,0.0
44265,0.8
20589,0.0
32930,0.0
30236,0.0
20911,0.2
39243,0.0
14880,0.6
35477,0.2
5715,0.4
18806,0.0
12717,0.2
5714,0.2
47466,0.0
10620,0.0
37161,0.0
5139,0.4
45186,0.0
14365,0.6
6322,0.0
43062,1.0
26573,0.0
41090,0.2
27567,0.0
12702,0.4
9701,1.0
47459,0.2
37511,0.2
13849,0.4
34394,0.0
11804,0.0
28057,0.4
5858,0.0
17316,0.0
22198,0.0
33083,0.0
46183,0.0
46215,0.0
31173,0.0
34349,0.0
25927,1.0
8741,0.0
7958,0.2
33021,0.0
20946,0.0
28483,0.0
5393,0.0
43711,0.0
39512,0.0
27473,0.6
17015,1.0
39115,0.2
30003,0.0
3674,0.2
22051,0.0
42899,0.0
28258,0.0
23723,0.0
17469,0.0
33866,0.0
17874,0.0
24264,1.0
8368,0.2
12708,0.0
19533,0.0
31797,0.4
20093,0.0
5863,0.0
28808,0.0
29617,0.8
22719,0.0
11177,0.6
44712,0.4
31415,0.8
45280,0.2
23419,0.0
45613,1.0
18132,0.0
17954,0.0
22498,0.6
29660,0.0
16694,0.0
4173,0.0
40258,0.0
10421,0.2
27725,0.8
5132,0.0
21547,0.0
38546,0.0
31928,0.0
35218,1.0
21871,0.2
12927,0.0
36400,0.0
30295,0.8
35227,0.0
39912,0.0
43468,0.6
20241,0.0
30123,0.6
2713,0.0
17818,0.0
18046,0.0
35632,1.0
39247,0.2
16560,0.0
30280,0.0
27348,0.6
24962,0.4
17444,0.0
10612,0.0
6718,1.0
40432,0.0
29570,0.6
37664,0.0
47248,0.8
27913,0.0
41050,0.6
35561,0.6
27491,0.0
7744,0.2
11131,0.0
15954,0.0
39730,0.2
31690,0.4
37864,1.0
12113,0.0
40989,0.0
2797,0.0
5439,0.4
42558,0.0
40904,1.0
37280,0.0
24580,0.0
8877,0.4
5804,0.0
14334,0.0
19674,0.0
13448,1.0
47706,0.8
26074,0.6
37356,0.4
9477,0.0
11961,0.2
35499,1.0
30041,0.0
20745,0.0
34621,0.2
37079,0.2
37086,0.0
37923,1.0
21683,0.2
6626,0.0
18091,0.8
42483,1.0
11086,0.0
16032,0.0
6502,0.0
4419,0.6
18762,0.4
1635,0.0
1039,0.0
36519,0.0
42001,0.6
3732,0.8
45253,0.0
26164,0.0
1400,0.4
12476,0.0
12448,0.0
13077,0.4
42981,0.0
45766,0.6
46953,0.0
28144,1.0
43661,0.0
206,0.4
473,0.4
23533,1.0
30748,0.2
40240,0.0
9588,0.0
40024,0.2
33004,1.0
22901,0.0
34813,0.2
4932,0.8
2958,0.0
15654,0.0
21207,0.0
8650,0.2
9602,0.0
7710,0.0
46042,0.6
31338,0.2
41737,0.6
37881,0.0
20687,1.0
5732,0.0
30291,0.0
27607,0.4
25044,0.0
1394,0.4
24506,0.0
23033,0.0
13338,0.0
22861,0.4
36388,0.0
34844,0.0
26289,1.0
47001,0.0
1865,0.4
3430,0.4
14461,0.2
7025,0.2
15896,0.4
32682,1.0
11033,0.4
30909,0.0
42407,0.0
13799,0.6
38709,0.8
31542,0.0
6543,0.0
37767,0.0
29726,0.0
34881,0.2
8087,0.4
25554,0.0
34330,0.0
22892,0.4
38756,0.2
23193,0.4
10856,0.6
13658,0.6
6596,0.0
30069,0.0
36674,0.0
30711,0.2
5626,0.0
39522,0.0
40033,1.0
30908,0.4
43097,0.0
20550,0.4
27051,0.0
21686,0.6
39551,0.0
19952,0.0
17488,0.0
37252,0.6
17017,0.8
3104,0.4
5517,0.0
40909,0.0
10879,0.0
44755,0.0
21468,0.8
18995,0.0
3468,0.0
30252,0.8
13661,1.0
12714,0.0
11446,0.0
9130,0.0
33497,0.0
47456,0.8
1921,0.8
41377,0.0
45053,0.0
30762,0.0
4412,1.0
21132,0.8
17293,0.6
13115,0.0
36323,0.0
38338,0.2
46531,0.0
17200,0.2
22952,0.0
22500,0.0
44909,0.6
40016,0.0
42965,0.0
46058,0.6
459,0.0
9935,0.8
27128,0.0
21681,0.4
19836,0.4
36907,0.0
27859,0.6
45871,0.0
30902,0.6
26013,0.0
27727,0.0
26956,0.0
2466,1.0
14321,0.6
44823,0.4
12127,0.0
11056,0.6
45603,1.0
29198,0.8
28858,0.4
1388,0.2
25635,0.0
38550,0.2
32203,0.0
32325,1.0
46158,0.4
18058,0.0
47235,0.0
31393,0.2
1027,0.0
20636,0.2
20470,0.4
42197,1.0
29951,0.0
8854,0.0
34580,0.8
44340,0.6
36163,0.6
41168,0.2
27575,0.0
42289,0.4
36578,0.0
44413,0.0
35423,0.2
22213,0.0
17700,0.6
34173,0.0
33927,1.0
29264,1.0
464,0.0
37701,0.0
8928,0.8
40152,0.0
38988,0.0
2877,0.0
40536,0.4
23102,0.0
11504,0.8
38786,0.0
6819,1.0
35637,0.0
8691,0.0
26749,0.0
44846,1.0
37873,0.0
2061,0.4
11911,0.0
5055,0.4
16780,0.4
28720,0.0
15129,0.0
24813,0.0
38200,0.0
19083,0.0
42451,1.0
41241,0.0
33129,0.0
16397,0.0
40043,0.8
10121,0.0
14228,0.4
6827,0.0
46188,0.4
28800,0.0
25139,0.0
38154,0.0
36405,1.0
39890,0.0
13479,0.0
42707,0.0
31734,0.8
3524,0.8
9520,0.6
19605,0.0
34563,0.0
15751,0.8
10282,0.0
42918,0.0
47067,0.4
20320,0.0
34824,0.0
23873,0.0
26984,0.0
25176,0.0
46520,0.0
23319,0.0
25788,0.0
19002,0.0
15782,0.0
34701,1.0
24120,0.8
12036,0.0
387,0.4
44801,0.2
25382,0.0
44074,0.0
19980,0.0
29270,0.0
14398,0.8
24840,0.0
4461,0.4
44651,0.0
798,0.0
23598,0.0
32973,0.6
782,0.8
23882,0.0
30081,0.0
35145,0.2
34201,0.8
46948,0.0
1502,0.2
36404,0.0
26205,0.0
7169,0.2
25177,0.0
27548,0.0
27467,0.8
8740,0.4
14174,0.0
43032,0.0
24388,0.0
29408,0.4
37151,0.2
43130,0.8
46808,0.8
25420,0.0
28511,0.0
27783,0.0
35510,0.0
35997,0.0
11296,0.4
22903,0.0
20242,0.0
21467,0.0
14418,0.2
23776,0.0
26479,0.8
47113,1.0
29862,0.4
11144,0.0
6973,0.4
40400,1.0
23202,0.0
7509,1.0
26117,0.0
43560,0.4
45940,0.2
23347,0.0
4327,0.0
45169,0.0
8118,0.8
8860,0.6
6803,0.0
12492,0.0
21137,0.0
5387,0.0
40501,0.8
22445,0.0
38901,1.0
3800,0.0
42540,0.6
1820,0.0
9310,0.0
21257,0.0
37458,0.0
34379,0.4
6924,0.0
9570,0.0
27585,0.0
16899,0.8
19278,0.0
44977,0.6
20298,0.0
7462,0.0
34206,0.0
21053,0.0
3507,0.0
44504,0.0
10099,0.0
39876,0.4
15374,0.0
40277,0.4
27304,0.0
15251,0.2
10928,0.6
791,0.0
2749,0.0
29217,0.4
14364,0.0
36125,0.0
12773,0.0
36335,1.0
34689,0.6
8538,0.8
26543,0.8
1350,0.4
17713,0.4
40642,0.2
20040,0.0
31078,0.0
34706,0.6
3095,0.0
33287,0.0
21750,1.0
10164,0.0
22483,0.0
44656,0.0
11544,0.4
12930,0.0
9068,0.0
24361,0.0
16245,0.0
22776,0.0
5346,0.0
24102,0.0
42588,0.4
17629,0.2
17673,0.0
26155,0.0
8858,0.0
36733,0.0
26034,0.4
47775,1.0
10728,0.6
25780,0.0
46141,0.8
21586,0.0
33456,0.6
38827,1.0
21425,0.0
19022,0.0
2460,0.4
37400,0.0
27723,0.0
38884,0.8
10640,0.0
5145,0.4
29829,0.4
19454,0.0
22301,0.0
16313,0.0
19699,0.0
17850,0.8
39240,0.0
523,0.4
28,0.0
25417,0.0
21892,0.0
17115,0.0
20942,0.0
13380,0.0
19642,1.0
40971,0.0
17553,0.0
44722,0.6
20360,0.0
27142,0.0
25756,0.4
14039,0.0
33027,0.4
13148,0.4
28727,0.0
12736,0.6
9706,0.0
5341,0.2
10701,0.0
45112,0.0
12396,0.0
13872,0.0
17485,0.2
19380,0.0
17951,0.6
27212,0.0
25600,0.4
27995,0.4
39460,0.0
23699,0.0
29367,0.0
38747,0.8
44572,1.0
13630,0.2
30394,0.0
21671,0.8
40648,0.0
28687,1.0
32632,0.0
43680,1.0
12944,0.0
8625,0.0
41924,0.0
40417,0.0
16596,0.0
1197,0.0
47859,0.4
47294,0.0
14811,0.0
45597,0.8
33420,0.0
40447,0.2
25001,0.6
9974,0.0
27676,0.0
36654,0.6
32607,0.0
30609,0.0
21580,0.0
12462,0.0
39847,0.0
829,1.0
47945,0.0
22003,0.6
27490,0.8
21546,0.8
14219,0.0
45999,0.0
38131,0.8
6817,0.0
6635,0.0
34046,0.0
29370,0.6
40997,0.8
10082,0.8
3210,0.0
46315,0.0
2342,0.2
47732,0.0
8213,0.0
27573,0.0
6886,0.0
34686,1.0
36257,0.0
33350,0.6
39757,0.0
16686,0.0
20989,0.0
28264,0.0
41081,0.6
4767,0.0
33669,0.0
23977,0.4
42302,0.0
10754,0.2
36293,0.0
10171,0.0
45108,0.0
46045,0.0
10283,0.2
13415,0.8
17268,0.0
42584,0.0
30061,0.0
30836,0.0
13779,0.0
2444,0.4
30168,0.2
31002,0.8
40662,0.6
5185,0.2
11938,0.0
5840,0.0
20639,0.0
9590,0.0
39542,0.8
38701,0.0
5513,0.0
22569,0.0
39232,0.0
641,0.0
1090,0.6
43505,0.4
30126,0.0
32805,0.2
2164,0.0
33628,0.2
25809,1.0
40107,0.4
6345,0.0
13980,0.2
25465,0.4
29301,0.0
40958,0.0
41746,0.0
36300,0.0
4626,0.2
43571,0.0
41300,0.0
32482,0.2
32730,0.4
25593,0.2
23262,0.2
17833,0.6
18750,0.2
32751,0.0
10505,0.0
23951,0.2
33213,0.0
45487,0.2
24552,0.0
22422,0.2
20013,0.0
36861,0.0
33340,0.0
36651,0.0
38743,0.8
10281,0.0
8950,0.0
8571,0.8
20661,0.8
42219,0.0
19793,0.0
35344,0.2
40809,0.6
7611,0.2
33254,0.4
45550,0.4
8406,0.0
17430,0.4
6733,0.4
43999,0.0
33383,0.4
31954,0.0
14985,0.2
25124,0.0
3706,0.6
22028,0.8
8509,0.0
19709,0.2
11632,0.6
17071,0.0
23536,0.0
44856,0.0
37585,0.0
1446,0.8
32527,0.0
47691,0.0
10228,0.0
28639,0.0
31684,0.6
6560,0.4
15320,0.2
47917,1.0
622,0.0
41718,0.0
31918,0.2
46886,0.8
15950,0.0
29456,0.2
3456,0.2
2497,0.0
20207,0.2
32554,0.0
2627,0.0
42827,0.2
32097,0.0
46208,0.0
7717,0.0
45479,0.6
32508,0.4
6232,0.0
3777,0.2
8016,0.0
39545,0.0
1007,0.0
31658,0.0
12003,0.0
14676,0.0
21511,0.6
33238,0.0
19046,0.4
42789,0.4
11612,0.0
3664,0.6
21613,0.4
42447,0.2
14262,0.8
35501,0.0
18169,0.0
33219,0.0
3975,0.6
37176,0.0
28792,0.8
8008,0.2
35627,0.0
26610,0.0
24205,0.4
30554,0.0
28480,0.0
646,0.2
33950,0.0
43196,0.0
24597,0.8
22159,0.0
36652,0.0
35584,0.6
22848,0.2
43475,0.4
7613,0.0
38097,0.0
20257,1.0
35698,0.2
6815,0.6
24520,0.0
36843,1.0
38278,0.2
23007,0.8
37500,0.8
26266,0.0
14258,0.6
5514,0.0
47004,0.0
34129,0.2
19389,0.4
33103,0.0
26214,0.2
18882,0.0
47007,0.8
10199,1.0
15402,1.0
21821,0.0
46777,1.0
4785,0.0
5874,0.8
23209,0.2
17540,0.0
36687,0.0
37127,0.0
33334,0.0
8675,0.0
39528,0.0
17615,0.0
22126,0.0
35546,0.0
7496,1.0
37540,0.0
47724,0.0
45967,0.4
36428,0.0
39419,0.0
40824,0.0
44008,0.0
1741,0.2
10635,0.0
3776,0.0
39974,0.2
18588,0.0
31404,0.0
43511,0.4
34907,0.4
20826,0.0
24257,0.2
34749,0.0
28213,0.0
26491,0.6
23167,0.6
32229,0.0
8186,0.6
16734,0.0
19330,0.0
24565,0.0
46757,0.0
17706,0.0
5456,0.8
16490,1.0
32967,0.0
34774,0.0
29886,0.0
35352,0.0
6424,0.0
6236,0.0
7331,0.6
1348,0.0
3798,0.0
7825,0.4
36310,0.6
26141,0.4
20477,0.6
13136,0.0
47048,0.6
24246,0.0
43376,0.0
27122,0.0
14102,0.0
9303,0.0
25192,0.0
26696,0.8
20910,0.0
26165,0.4
11722,0.0
43416,0.6
10607,0.0
15439,0.0
19888,0.4
10964,0.6
44171,0.0
47751,0.4
13985,0.4
3353,0.0
2272,0.6
44357,0.4
26474,0.0
10942,0.0
15594,0.4
1977,0.2
42810,0.4
40966,0.4
16269,0.2
31371,0.0
22767,0.0
484,0.4
22089,0.0
32606,0.2
9212,0.0
43029,0.2
17011,0.0
46794,0.2
28468,0.6
18424,0.8
47938,0.0
41714,0.4
33305,0.0
12027,0.0
623,0.0
726,0.0
5087,0.0
15212,0.6
18354,0.2
5748,1.0
11724,0.0
25404,0.0
31598,0.0
27863,0.0
1177,0.6
40724,0.0
47089,0.6
30463,0.8
22398,0.0
3558,0.0
7848,0.2
43498,0.0
38946,0.0
29495,0.4
861,0.6
3428,0.4
15888,0.8
5876,0.0
7871,1.0
46311,0.0
5382,0.2
30273,0.0
34303,0.0
5579,0.0
34326,0.2
44007,0.4
22423,0.0
36711,1.0
30175,0.0
41526,1.0
37721,0.0
12825,0.0
17754,0.0
4094,0.0
21126,0.0
18272,0.0
44036,1.0
32639,1.0
12307,0.0
9482,0.0
16900,0.4
26045,0.0
11121,0.2
15350,0.4
16609,0.0
9035,0.0
20288,0.6
25477,0.2
47130,0.0
7443,0.8
16339,0.0
46579,0.4
43463,0.0
45971,0.2
7652,0.0
46863,0.4
6656,0.2
15525,1.0
40483,0.0
46472,0.0
29157,1.0
7783,0.0
7992,0.0
27256,0.0
9814,0.0
37122,0.0
36447,1.0
27492,0.0
7748,0.0
14267,0.0
16127,0.0
40195,0.0
47955,0.0
37039,1.0
30157,0.0
1905,0.0
23545,0.4
29901,0.4
37295,0.8
30649,0.2
9578,0.4
36550,1.0
21678,0.0
51,0.0
18887,0.0
13629,1.0
5637,0.0
3749,1.0
19870,0.2
10368,0.0
46104,0.0
3144,0.0
23660,0.6
4912,1.0
4995,0.0
3436,0.0
3669,0.4
38259,1.0
42204,0.2
4735,0.0
30000,0.4
45906,0.0
25467,0.0
15109,0.6
27464,0.0
7099,0.0
22377,0.2
11345,0.2
46734,0.0
27250,1.0
18261,0.0
40833,0.2
41190,0.0
13187,0.2
2407,0.0
10520,0.8
44850,0.0
16303,0.2
12450,0.0
47107,0.8
28170,0.2
43748,0.0
27692,0.0
16808,0.4
12575,0.0
1220,0.0
31708,0.2
47241,0.0
17039,0.0
18918,0.2
38226,0.0
15323,0.6
221,0.0
23297,0.0
13210,0.2
41724,0.0
5746,0.0
35974,0.0
7988,0.2
32216,1.0
18124,1.0
44176,0.6
5478,0.0
29714,0.8
47682,0.0
4559,0.0
46914,0.4
18601,0.0
10934,0.0
35619,0.0
19733,0.0
45384,0.0
24492,0.0
44244,0.0
28603,0.0
47619,0.0
22980,0.8
13378,0.2
36357,0.0
29120,0.8
12427,1.0
8252,0.2
8643,0.0
40229,0.0
12968,1.0
28716,0.4
45638,0.0
28780,0.2
46344,0.6
32468,0.0
8973,0.0
18174,0.2
22637,0.6
21621,0.0
9712,0.0
10929,1.0
43744,0.6
13025,0.0
29652,0.0
19096,0.0
43328,0.8
4408,0.0
23829,0.0
40661,0.4
11573,1.0
21421,1.0
34794,0.0
1616,0.0
10632,0.0
7065,0.0
23739,0.0
17650,0.2
20908,0.4
4687,0.0
40622,0.0
43865,0.0
16018,0.0
8230,0.0
2560,1.0
20665,0.0
4590,1.0
39303,0.2
45337,0.0
25627,0.0
43846,0.0
32791,0.0
43057,0.0
45611,0.6
19935,0.8
47330,0.4
42138,0.0
43853,0.0
27661,0.2
6838,0.2
28232,0.6
713,0.0
40877,1.0
47252,1.0
23824,0.4
34981,0.0
46853,0.0
24441,0.0
25482,1.0
40491,1.0
7782,0.8
14937,0.0
17401,0.0
22518,0.0
36827,0.0
17782,0.2
16725,1.0
13012,0.6
39767,0.0
3998,0.2
42787,1.0
41259,0.0
16578,0.0
28492,0.0
2124,0.0
32090,0.0
32986,0.0
574,0.0
37742,0.0
14516,0.0
12506,0.0
20548,0.8
34646,0.0
17977,0.0
18165,0.0
12080,0.0
21517,0.0
36326,0.0
30448,0.8
44528,0.0
7573,0.0
8328,0.2
31716,0.2
34812,0.0
43956,0.0
32635,0.6
7507,0.0
40416,0.0
46838,0.8
15223,0.0
26169,0.0
11120,0.4
23384,0.4
23576,0.0
14854,0.4
20090,0.0
24061,0.0
10648,0.4
25960,0.0
15907,0.4
12171,0.6
26440,0.0
27758,0.4
22175,0.0
14310,1.0
10278,0.0
8111,0.0
46428,0.0
15937,0.0
9409,0.2
12221,0.0
38337,0.0
30667,0.4
33972,0.2
1491,0.0
24133,0.0
37494,0.0
27791,0.0
36888,0.0
9055,0.8
24127,0.2
1833,0.0
5951,0.0
23503,0.6
19362,0.0
39068,0.0
3834,0.0
6504,0.8
23962,0.8
20897,1.0
43504,0.2
44239,0.6
43287,0.2
34647,0.6
20151,0.2
4442,0.0
19564,0.2
10815,0.0
44538,0.8
24189,0.0
27011,0.0
14637,0.0
12888,0.0
19461,0.2
34268,0.0
39985,1.0
6582,0.0
42841,0.0
22042,0.0
30482,0.0
40426,0.0
39820,0.0
15744,0.6
35115,0.2
32244,0.0
12695,0.0
8600,0.0
35511,0.0
19006,0.0
23853,0.0
14900,0.0
3877,0.0
25270,0.0
7338,0.2
11509,0.0
27542,0.0
37591,0.0
32827,0.6
14193,0.6
13153,0.2
18670,0.6
22996,0.6
11430,0.6
25104,0.0
2830,0.0
43144,0.0
14938,0.0
24057,0.0
38051,0.0
17999,0.8
22123,0.0
3446,0.0
22006,0.4
10334,0.0
24796,0.4
47534,0.2
2812,0.4
15310,0.0
7216,0.0
7925,0.4
36553,0.4
44170,0.4
17211,0.4
8336,0.6
13817,0.8
45573,0.0
3895,0.4
40753,0.2
8203,0.6
9073,0.8
36816,0.0
37433,0.0
47324,0.0
43978,0.0
2332,0.2
22118,0.0
34876,0.0
33684,0.0
27570,0.2
20965,0.0
32302,1.0
4032,0.4
12350,1.0
5105,0.0
21689,0.2
20992,0.2
10837,0.0
18264,0.0
36233,0.0
25112,0.0
27851,0.0
45515,0.2
40606,0.0
30344,0.0
42145,0.6
25312,1.0
36201,0.6
7960,0.0
21597,0.0
44853,0.6
7314,0.0
25106,0.0
20031,0.2
40899,0.0
8547,0.2
23332,0.0
24561,0.2
43247,0.0
33324,0.0
13625,0.0
10049,0.0
4348,0.0
43208,1.0
47431,0.8
23163,0.6
5265,0.4
16096,0.2
42425,0.0
47967,0.0
1182,0.0
26407,0.6
38032,0.0
29646,0.0
10221,0.0
8071,0.2
39917,0.2
31645,0.0
45717,0.0
4519,0.0
29469,0.0
17979,0.2
46332,0.0
33620,0.2
35824,0.4
5733,0.0
25021,0.0
8345,0.2
30416,0.0
12142,0.4
8188,0.2
18060,0.0
32651,0.4
22193,0.2
25563,0.0
25586,0.0
153,0.0
3282,0.0
30849,0.0
21277,0.0
13883,0.0
3025,0.8
5483,0.0
38117,0.0
15099,0.0
3383,0.4
20807,0.4
16188,0.0
40094,0.0
9415,0.0
20738,0.0
30820,0.6
18717,0.0
21652,1.0
13438,0.0
43610,0.6
755,0.0
1866,0.6
29391,0.0
39225,0.0
21672,0.4
46773,0.2
41722,0.0
41496,0.4
47153,0.0
38902,0.0
16971,0.2
1783,0.2
45300,0.4
20547,0.2
42769,0.0
38432,0.0
47297,0.0
7100,1.0
36006,1.0
32014,0.6
35825,0.0
30480,0.0
13207,0.4
29261,0.0
17351,0.2
26050,0.0
13806,0.0
10601,0.4
2240,0.0
41733,0.4
29422,0.0
19286,0.8
24913,0.6
7005,0.0
43992,0.0
40067,0.0
42631,0.0
28617,0.0
32336,0.0
26997,0.4
1100,0.0
39900,0.0
23982,0.0
24776,0.0
39702,0.0
18014,0.0
33418,0.6
38538,0.0
23406,0.6
18412,0.0
26042,0.0
30412,0.0
2890,0.0
38511,0.4
46910,0.2
45689,0.6
19101,0.0
21411,0.0
16667,0.0
47901,0.4
32572,0.4
29483,0.2
22934,0.0
27865,0.2
45217,0.0
10471,0.6
33785,0.0
28530,0.0
32890,0.6
38943,0.6
9232,0.6
20064,1.0
39028,0.0
5535,0.4
6161,0.0
24026,0.0
22475,0.6
19372,0.0
11762,0.6
35354,0.0
38195,0.4
44771,0.0
38982,0.6
4835,0.4
3663,0.2
42353,0.0
30176,1.0
23980,0.6
34792,0.0
30993,0.2
45668,0.0
46739,0.0
29637,0.0
9990,0.0
648,0.2
18697,0.4
31406,0.0
27745,0.0
14624,0.2
41599,0.6
19974,0.6
28733,0.0
2565,0.0
16199,1.0
42804,1.0
29244,0.0
6894,0.0
30693,0.0
14557,0.0
8785,0.2
24248,0.0
13474,0.0
25765,1.0
23414,0.0
17580,0.0
17126,0.0
1466,0.0
19300,0.0
38607,0.0
15825,1.0
15281,0.4
12584,0.8
2945,1.0
1817,0.0
13998,0.0
17720,0.4
19335,0.0
40531,0.6
2971,0.0
15403,0.4
30464,0.8
28773,0.6
46139,0.6
3092,0.4
35099,0.8
43277,0.2
40939,0.0
731,0.0
33531,0.4
19182,0.0
25614,0.0
45608,0.0
21147,0.0
46503,0.0
28447,0.0
42266,0.0
1169,0.8
28963,0.0
21192,0.2
19696,0.4
25077,0.6
2185,0.0
7589,0.4
38065,0.0
47813,0.0
41327,1.0
32053,0.0
7458,0.2
12405,0.0
11455,0.0
42021,0.4
37492,0.0
6832,0.2
10549,0.6
37211,0.6
3324,0.0
41204,0.6
37720,0.0
37777,0.0
15790,0.0
42842,0.8
18338,0.0
8282,0.0
14144,0.0
10553,0.0
1526,0.0
34457,0.0
8090,0.0
39602,1.0
18805,0.0
20329,1.0
32415,0.0
22948,0.4
19966,0.8
4317,0.0
26856,0.2
45428,0.4
18355,0.2
17935,0.0
36769,1.0
41639,0.0
42849,1.0
4955,0.6
13711,0.4
6227,0.6
13529,0.0
22486,0.8
21118,0.6
26137,0.0
44256,0.6
1785,0.8
27971,1.0
8546,0.0
9575,0.0
21390,0.4
23366,0.0
18618,0.0
35063,0.0
37879,0.0
42225,0.0
39236,0.0
31705,0.0
29187,0.0
5123,0.8
22608,0.0
13131,0.4
1761,0.8
37099,0.0
35669,0.0
5480,0.0
22890,0.6
11894,0.0
43698,0.0
45231,0.0
35709,0.0
4605,0.0
1002,0.0
21573,0.4
42831,0.6
40119,0.2
12311,0.4
4117,0.0
19493,0.2
28452,0.0
32162,0.0
20840,0.0
42564,0.0
26640,0.0
36643,0.0
30034,0.0
23654,0.0
2598,1.0
26747,0.0
20237,0.0
27391,0.0
23577,0.8
14451,0.0
30652,0.2
35386,0.0
39004,0.0
12324,0.0
30285,0.0
26001,0.6
5807,0.2
29324,0.0
11125,0.0
46463,1.0
11449,0.0
47346,0.0
34413,0.6
10643,0.0
40596,0.0
36795,0.0
24739,0.0
41591,0.0
26029,0.0
9953,0.0
20818,0.0
35196,0.0
4439,0.0
3077,0.0
6143,0.0
14630,0.0
39610,0.2
896,0.0
21289,1.0
5663,0.0
31742,0.0
12614,0.0
27450,0.2
14670,0.6
11805,0.0
23286,0.0
25561,0.0
36841,0.0
13792,0.2
27470,0.4
46455,0.2
30584,0.0
28983,0.6
13554,0.0
28418,0.0
28022,0.0
29440,0.0
30740,0.0
9305,0.8
32480,0.0
35360,0.0
4753,0.0
21964,0.0
38616,1.0
5253,0.6
43524,0.2
33527,0.8
17996,0.0
5605,0.0
12790,0.2
14499,0.4
16344,0.0
47653,0.0
847,0.4
7143,0.0
33297,0.0
37144,0.0
16697,0.8
29561,0.2
9772,0.2
39694,0.6
13306,0.0
2779,0.0
1233,0.2
16973,1.0
242,0.0
8066,0.0
41995,0.0
40319,0.4
35277,0.0
29785,0.4
18456,0.0
2072,0.0
29358,0.0
9017,0.0
35959,0.0
35823,0.0
43629,0.2
32498,0.4
29821,0.0
21823,0.0
13910,0.0
33667,0.0
44183,0.4
21045,0.0
38580,0.0
2252,0.4
24696,0.0
7983,0.4
15116,0.6
1918,0.0
4421,0.0
17671,0.2
15249,0.2
43980,0.0
44930,0.0
33902,1.0
13536,0.8
9137,0.0
29461,0.8
10568,0.0
8934,0.0
3778,0.6
4579,0.4
15364,0.8
25707,0.2
11401,0.0
6971,0.0
13716,0.0
36426,0.0
26577,0.4
2739,0.0
11978,0.6
24224,0.6
22615,0.4
3678,0.2
27680,0.0
35160,0.0
45572,0.0
15078,0.0
433,0.0
24820,0.0
32745,0.2
30966,1.0
19557,0.8
12242,0.0
8832,1.0
26862,0.4
43721,0.0
37486,1.0
21384,0.0
8207,0.6
9359,1.0
29936,0.4
9498,0.0
41137,0.0
24409,0.0
44762,0.6
20874,0.4
28707,1.0
6780,0.0
40197,0.0
28564,0.4
19583,0.0
20112,0.8
33237,0.0
36533,0.0
29307,0.0
927,0.2
23397,0.6
28606,0.2
41338,0.0
17775,0.0
4299,1.0
31777,0.0
3546,0.0
1688,0.0
28961,0.0
6548,0.0
30674,0.0
16365,0.0
39203,0.0
1200,0.6
1367,0.0
1488,0.0
4517,0.0
46673,0.0
3363,0.4
1355,0.0
28243,0.6
34071,0.0
289,0.0
5386,0.2
36977,0.0
20580,0.0
19308,0.4
47094,0.0
43582,0.4
34361,0.0
9148,0.0
17428,0.0
31163,0.4
43638,0.6
914,0.0
4991,0.0
29845,0.0
46000,0.0
16252,0.6
35860,0.0
304,0.0
14535,0.0
47686,0.0
14157,0.0
32081,0.0
27220,0.0
5049,0.2
12134,0.0
22519,0.0
46723,0.0
15160,0.0
9940,0.0
23563,0.2
11620,0.8
38451,0.0
38666,0.0
37572,0.6
5184,0.2
32574,0.0
22875,0.4
22790,0.0
2577,0.0
41611,0.2
38563,0.2
38296,0.0
41103,0.0
145,0.2
44779,0.0
16431,0.0
28778,0.0
25485,1.0
19813,0.0
47664,0.2
28080,0.0
22850,0.8
17847,0.0
8863,0.0
24628,0.0
41704,0.2
44976,0.0
15400,0.0
30750,0.0
32510,0.2
47236,0.2
43055,0.0
24852,0.2
28027,0.0
28200,0.4
25178,0.0
42094,0.0
2211,0.4
10339,0.8
12960,0.6
46657,0.6
14078,0.0
22924,0.0
42603,0.2
13457,0.8
11485,0.6
41717,0.0
45497,0.0
21484,0.2
29227,0.0
20921,0.0
15911,0.0
123,0.0
15373,0.4
9758,0.0
2788,0.2
23902,0.0
17921,0.0
29795,0.4
38748,0.0
35188,0.2
31953,0.2
13631,0.0
6688,0.0
18032,0.4
14817,1.0
4030,0.0
14242,0.4
45281,0.4
5321,0.0
14998,0.0
5064,0.2
1916,0.0
665,0.0
6880,0.0
27766,1.0
8964,0.0
46988,0.0
37119,0.6
34467,0.8
32952,0.0
44591,0.0
41098,0.0
34158,0.0
21008,0.8
38423,0.0
37703,0.0
23261,0.0
5169,0.2
220,0.0
34215,0.4
22950,0.0
1165,0.0
33987,0.0
46152,0.0
46562,0.6
45185,1.0
23616,1.0
33439,0.6
11678,0.0
5708,0.0
13955,0.8
9910,0.2
435,0.0
43267,0.0
18111,0.2
8162,0.6
15172,0.8
2553,0.0
39273,0.0
16942,0.0
15818,0.0
16995,0.0
2146,0.8
4554,0.2
7194,0.2
6503,0.8
5650,0.6
34042,0.0
